iteration,x,y,z,f1,f2,f3,delta_norm,residual_norm
1,1.47151776468577,-0.5,2.02848223531423,0,1.53010471077122,-0.364865258381958,1.02848223531423,1.53010471077122
2,1.2732151858228,-0.153744909092677,1.88052972326987,0,0.181106446583177,-0.0177495642719308,0.346255090907323,0.181106446583177
3,1.22660402923998,-0.095315799079386,1.8687117698394,0,0.00572622483821839,0.000546716799768365,0.0584291100132906,0.00572622483821839
4,1.22439944601973,-0.0931372693900187,1.86873782337028,0,9.60685756901114e-06,3.53432373412232e-06,0.00220458322024723,9.60685756901114e-06
5,1.22439432346981,-0.0931331386049744,1.86873881513517,0,4.42872405415073e-11,2.85569345948034e-11,5.12254992623583e-06,4.42872405415073e-11
6,1.2243943234396,-0.0931331385837664,1.86873881514417,0,8.88178419700125e-16,2.22044604925031e-16,3.02072103254808e-11,8.88178419700125e-16
